period,gender,age_group,brand,ratio
2024-09-24,female,10대,포카리스웨트,36.43
2024-09-24,female,10대,게토레이,7.75
2024-09-24,female,10대,파워에이드,21.71
2024-09-24,female,10대,토레타,7.75
2024-09-24,female,10대,링티,26.36
2024-09-25,female,10대,포카리스웨트,47.66
2024-09-25,female,10대,게토레이,9.35
2024-09-25,female,10대,파워에이드,9.35
2024-09-25,female,10대,토레타,12.15
2024-09-25,female,10대,링티,21.5
2024-09-26,female,10대,포카리스웨트,38.35
2024-09-26,female,10대,게토레이,7.52
2024-09-26,female,10대,파워에이드,18.8
2024-09-26,female,10대,토레타,7.52
2024-09-26,female,10대,링티,27.82
2024-09-27,female,10대,포카리스웨트,42.06
2024-09-27,female,10대,게토레이,11.21
2024-09-27,female,10대,파워에이드,16.82
2024-09-27,female,10대,토레타,6.54
2024-09-27,female,10대,링티,23.36
2024-09-28,female,10대,포카리스웨트,24.36
2024-09-28,female,10대,게토레이,10.26
2024-09-28,female,10대,파워에이드,14.1
2024-09-28,female,10대,토레타,16.67
2024-09-28,female,10대,링티,34.62
2024-09-29,female,10대,포카리스웨트,36.0
2024-09-29,female,10대,게토레이,14.0
2024-09-29,female,10대,파워에이드,14.0
2024-09-29,female,10대,토레타,6.0
2024-09-29,female,10대,링티,30.0
2024-09-30,female,10대,포카리스웨트,39.45
2024-09-30,female,10대,게토레이,10.09
2024-09-30,female,10대,파워에이드,14.68
2024-09-30,female,10대,토레타,10.09
2024-09-30,female,10대,링티,25.69
2024-10-01,female,10대,포카리스웨트,27.16
2024-10-01,female,10대,게토레이,20.99
2024-10-01,female,10대,파워에이드,17.28
2024-10-01,female,10대,토레타,6.17
2024-10-01,female,10대,링티,28.4
2024-10-02,female,10대,포카리스웨트,38.75
2024-10-02,female,10대,게토레이,10.0
2024-10-02,female,10대,파워에이드,17.5
2024-10-02,female,10대,토레타,15.0
2024-10-02,female,10대,링티,18.75
2024-10-03,female,10대,포카리스웨트,39.51
2024-10-03,female,10대,게토레이,17.28
2024-10-03,female,10대,파워에이드,12.35
2024-10-03,female,10대,토레타,12.35
2024-10-03,female,10대,링티,18.52
2024-10-04,female,10대,포카리스웨트,40.43
2024-10-04,female,10대,게토레이,15.96
2024-10-04,female,10대,파워에이드,12.77
2024-10-04,female,10대,토레타,8.51
2024-10-04,female,10대,링티,22.34
2024-10-05,female,10대,포카리스웨트,38.46
2024-10-05,female,10대,게토레이,3.08
2024-10-05,female,10대,파워에이드,13.85
2024-10-05,female,10대,토레타,12.31
2024-10-05,female,10대,링티,32.31
2024-10-06,female,10대,포카리스웨트,29.33
2024-10-06,female,10대,게토레이,22.67
2024-10-06,female,10대,파워에이드,10.67
2024-10-06,female,10대,토레타,16.0
2024-10-06,female,10대,링티,21.33
2024-10-07,female,10대,포카리스웨트,35.37
2024-10-07,female,10대,게토레이,15.85
2024-10-07,female,10대,파워에이드,20.73
2024-10-07,female,10대,토레타,9.76
2024-10-07,female,10대,링티,18.29
2024-10-08,female,10대,포카리스웨트,40.78
2024-10-08,female,10대,게토레이,15.53
2024-10-08,female,10대,파워에이드,10.68
2024-10-08,female,10대,토레타,10.68
2024-10-08,female,10대,링티,22.33
2024-10-09,female,10대,포카리스웨트,33.33
2024-10-09,female,10대,게토레이,20.24
2024-10-09,female,10대,파워에이드,5.95
2024-10-09,female,10대,토레타,15.48
2024-10-09,female,10대,링티,25.0
2024-10-10,female,10대,포카리스웨트,34.21
2024-10-10,female,10대,게토레이,22.81
2024-10-10,female,10대,파워에이드,18.42
2024-10-10,female,10대,토레타,6.14
2024-10-10,female,10대,링티,18.42
2024-10-11,female,10대,포카리스웨트,36.67
2024-10-11,female,10대,게토레이,14.44
2024-10-11,female,10대,파워에이드,13.33
2024-10-11,female,10대,토레타,12.22
2024-10-11,female,10대,링티,23.33
2024-10-12,female,10대,포카리스웨트,31.58
2024-10-12,female,10대,게토레이,13.16
2024-10-12,female,10대,파워에이드,10.53
2024-10-12,female,10대,토레타,10.53
2024-10-12,female,10대,링티,34.21
2024-10-13,female,10대,포카리스웨트,45.57
2024-10-13,female,10대,게토레이,8.86
2024-10-13,female,10대,파워에이드,10.13
2024-10-13,female,10대,토레타,13.92
2024-10-13,female,10대,링티,21.52
2024-10-14,female,10대,포카리스웨트,45.45
2024-10-14,female,10대,게토레이,14.29
2024-10-14,female,10대,파워에이드,7.79
2024-10-14,female,10대,토레타,9.09
2024-10-14,female,10대,링티,23.38
2024-10-15,female,10대,포카리스웨트,34.44
2024-10-15,female,10대,게토레이,14.44
2024-10-15,female,10대,파워에이드,20.0
2024-10-15,female,10대,토레타,11.11
2024-10-15,female,10대,링티,20.0
2024-10-16,female,10대,포카리스웨트,37.89
2024-10-16,female,10대,게토레이,11.58
2024-10-16,female,10대,파워에이드,17.89
2024-10-16,female,10대,토레타,10.53
2024-10-16,female,10대,링티,22.11
2024-10-17,female,10대,포카리스웨트,42.39
2024-10-17,female,10대,게토레이,11.96
2024-10-17,female,10대,파워에이드,20.65
2024-10-17,female,10대,토레타,10.87
2024-10-17,female,10대,링티,14.13
2024-10-18,female,10대,포카리스웨트,52.81
2024-10-18,female,10대,게토레이,7.87
2024-10-18,female,10대,파워에이드,8.99
2024-10-18,female,10대,토레타,6.74
2024-10-18,female,10대,링티,23.6
2024-10-19,female,10대,포카리스웨트,34.37
2024-10-19,female,10대,게토레이,18.75
2024-10-19,female,10대,파워에이드,21.88
2024-10-19,female,10대,토레타,9.37
2024-10-19,female,10대,링티,15.63
2024-10-20,female,10대,포카리스웨트,24.29
2024-10-20,female,10대,게토레이,20.0
2024-10-20,female,10대,파워에이드,17.14
2024-10-20,female,10대,토레타,11.43
2024-10-20,female,10대,링티,27.14
2024-10-21,female,10대,포카리스웨트,50.0
2024-10-21,female,10대,게토레이,17.02
2024-10-21,female,10대,파워에이드,11.7
2024-10-21,female,10대,토레타,6.38
2024-10-21,female,10대,링티,14.89
2024-10-22,female,10대,포카리스웨트,33.33
2024-10-22,female,10대,게토레이,25.0
2024-10-22,female,10대,파워에이드,26.39
2024-10-22,female,10대,토레타,4.17
2024-10-22,female,10대,링티,11.11
2024-10-23,female,10대,포카리스웨트,44.33
2024-10-23,female,10대,게토레이,13.4
2024-10-23,female,10대,파워에이드,13.4
2024-10-23,female,10대,토레타,7.22
2024-10-23,female,10대,링티,21.65
2024-10-24,female,10대,포카리스웨트,40.91
2024-10-24,female,10대,게토레이,10.23
2024-10-24,female,10대,파워에이드,13.64
2024-10-24,female,10대,토레타,10.23
2024-10-24,female,10대,링티,25.0
2024-10-25,female,10대,포카리스웨트,46.24
2024-10-25,female,10대,게토레이,5.38
2024-10-25,female,10대,파워에이드,19.35
2024-10-25,female,10대,토레타,8.6
2024-10-25,female,10대,링티,20.43
2024-10-26,female,10대,포카리스웨트,31.96
2024-10-26,female,10대,게토레이,15.46
2024-10-26,female,10대,파워에이드,17.53
2024-10-26,female,10대,토레타,12.37
2024-10-26,female,10대,링티,22.68
2024-10-27,female,10대,포카리스웨트,27.27
2024-10-27,female,10대,게토레이,14.29
2024-10-27,female,10대,파워에이드,10.39
2024-10-27,female,10대,토레타,18.18
2024-10-27,female,10대,링티,29.87
2024-10-28,female,10대,포카리스웨트,40.0
2024-10-28,female,10대,게토레이,11.76
2024-10-28,female,10대,파워에이드,11.76
2024-10-28,female,10대,토레타,20.0
2024-10-28,female,10대,링티,16.47
2024-10-29,female,10대,포카리스웨트,36.46
2024-10-29,female,10대,게토레이,8.33
2024-10-29,female,10대,파워에이드,12.5
2024-10-29,female,10대,토레타,12.5
2024-10-29,female,10대,링티,30.21
2024-10-30,female,10대,포카리스웨트,44.44
2024-10-30,female,10대,게토레이,8.08
2024-10-30,female,10대,파워에이드,17.17
2024-10-30,female,10대,토레타,6.06
2024-10-30,female,10대,링티,24.24
2024-10-31,female,10대,포카리스웨트,30.59
2024-10-31,female,10대,게토레이,18.82
2024-10-31,female,10대,파워에이드,18.82
2024-10-31,female,10대,토레타,10.59
2024-10-31,female,10대,링티,21.18
2024-11-01,female,10대,포카리스웨트,35.42
2024-11-01,female,10대,게토레이,19.79
2024-11-01,female,10대,파워에이드,18.75
2024-11-01,female,10대,토레타,4.17
2024-11-01,female,10대,링티,21.88
2024-11-02,female,10대,포카리스웨트,31.76
2024-11-02,female,10대,게토레이,8.24
2024-11-02,female,10대,파워에이드,15.29
2024-11-02,female,10대,토레타,10.59
2024-11-02,female,10대,링티,34.12
2024-11-03,female,10대,포카리스웨트,41.33
2024-11-03,female,10대,게토레이,9.33
2024-11-03,female,10대,파워에이드,10.67
2024-11-03,female,10대,토레타,12.0
2024-11-03,female,10대,링티,26.67
2024-11-04,female,10대,포카리스웨트,42.67
2024-11-04,female,10대,게토레이,10.67
2024-11-04,female,10대,파워에이드,8.0
2024-11-04,female,10대,토레타,13.33
2024-11-04,female,10대,링티,25.33
2024-11-05,female,10대,포카리스웨트,49.28
2024-11-05,female,10대,게토레이,11.59
2024-11-05,female,10대,파워에이드,14.49
2024-11-05,female,10대,토레타,13.04
2024-11-05,female,10대,링티,11.59
2024-11-06,female,10대,포카리스웨트,37.5
2024-11-06,female,10대,게토레이,17.19
2024-11-06,female,10대,파워에이드,7.81
2024-11-06,female,10대,토레타,15.63
2024-11-06,female,10대,링티,21.88
2024-11-07,female,10대,포카리스웨트,45.45
2024-11-07,female,10대,게토레이,6.06
2024-11-07,female,10대,파워에이드,13.64
2024-11-07,female,10대,토레타,6.06
2024-11-07,female,10대,링티,28.79
2024-11-08,female,10대,포카리스웨트,39.44
2024-11-08,female,10대,게토레이,11.27
2024-11-08,female,10대,파워에이드,14.08
2024-11-08,female,10대,토레타,8.45
2024-11-08,female,10대,링티,26.76
2024-11-09,female,10대,포카리스웨트,36.0
2024-11-09,female,10대,게토레이,16.0
2024-11-09,female,10대,파워에이드,6.0
2024-11-09,female,10대,토레타,16.0
2024-11-09,female,10대,링티,26.0
2024-11-10,female,10대,포카리스웨트,48.33
2024-11-10,female,10대,게토레이,6.67
2024-11-10,female,10대,파워에이드,15.0
2024-11-10,female,10대,토레타,10.0
2024-11-10,female,10대,링티,20.0
2024-11-11,female,10대,포카리스웨트,32.91
2024-11-11,female,10대,게토레이,10.13
2024-11-11,female,10대,파워에이드,8.86
2024-11-11,female,10대,토레타,17.72
2024-11-11,female,10대,링티,30.38
2024-11-12,female,10대,포카리스웨트,30.99
2024-11-12,female,10대,게토레이,11.27
2024-11-12,female,10대,파워에이드,18.31
2024-11-12,female,10대,토레타,9.86
2024-11-12,female,10대,링티,29.58
2024-11-13,female,10대,포카리스웨트,38.1
2024-11-13,female,10대,게토레이,15.87
2024-11-13,female,10대,파워에이드,14.29
2024-11-13,female,10대,토레타,7.94
2024-11-13,female,10대,링티,23.81
2024-11-14,female,10대,포카리스웨트,41.67
2024-11-14,female,10대,게토레이,13.33
2024-11-14,female,10대,파워에이드,10.0
2024-11-14,female,10대,토레타,5.0
2024-11-14,female,10대,링티,30.0
2024-11-15,female,10대,포카리스웨트,49.23
2024-11-15,female,10대,게토레이,6.15
2024-11-15,female,10대,파워에이드,20.0
2024-11-15,female,10대,토레타,7.69
2024-11-15,female,10대,링티,16.92
2024-11-16,female,10대,포카리스웨트,42.65
2024-11-16,female,10대,게토레이,10.29
2024-11-16,female,10대,파워에이드,13.24
2024-11-16,female,10대,토레타,10.29
2024-11-16,female,10대,링티,23.53
2024-11-17,female,10대,포카리스웨트,42.25
2024-11-17,female,10대,게토레이,8.45
2024-11-17,female,10대,파워에이드,16.9
2024-11-17,female,10대,토레타,7.04
2024-11-17,female,10대,링티,25.35
2024-11-18,female,10대,포카리스웨트,37.65
2024-11-18,female,10대,게토레이,7.06
2024-11-18,female,10대,파워에이드,20.0
2024-11-18,female,10대,토레타,11.76
2024-11-18,female,10대,링티,23.53
2024-11-19,female,10대,포카리스웨트,32.08
2024-11-19,female,10대,게토레이,5.66
2024-11-19,female,10대,파워에이드,20.75
2024-11-19,female,10대,토레타,3.77
2024-11-19,female,10대,링티,37.74
2024-11-20,female,10대,포카리스웨트,43.1
2024-11-20,female,10대,게토레이,12.07
2024-11-20,female,10대,파워에이드,12.07
2024-11-20,female,10대,토레타,12.07
2024-11-20,female,10대,링티,20.69
2024-11-21,female,10대,포카리스웨트,50.0
2024-11-21,female,10대,게토레이,10.61
2024-11-21,female,10대,파워에이드,16.67
2024-11-21,female,10대,토레타,9.09
2024-11-21,female,10대,링티,13.64
2024-11-22,female,10대,포카리스웨트,36.0
2024-11-22,female,10대,게토레이,18.0
2024-11-22,female,10대,파워에이드,14.0
2024-11-22,female,10대,토레타,8.0
2024-11-22,female,10대,링티,24.0
2024-11-23,female,10대,포카리스웨트,44.07
2024-11-23,female,10대,게토레이,8.47
2024-11-23,female,10대,파워에이드,15.25
2024-11-23,female,10대,토레타,3.39
2024-11-23,female,10대,링티,28.81
2024-11-24,female,10대,포카리스웨트,33.33
2024-11-24,female,10대,게토레이,15.15
2024-11-24,female,10대,파워에이드,16.67
2024-11-24,female,10대,토레타,16.67
2024-11-24,female,10대,링티,18.18
2024-11-25,female,10대,포카리스웨트,37.97
2024-11-25,female,10대,게토레이,6.33
2024-11-25,female,10대,파워에이드,22.78
2024-11-25,female,10대,토레타,10.13
2024-11-25,female,10대,링티,22.78
2024-11-26,female,10대,포카리스웨트,34.48
2024-11-26,female,10대,게토레이,13.79
2024-11-26,female,10대,파워에이드,10.34
2024-11-26,female,10대,토레타,6.9
2024-11-26,female,10대,링티,34.48
2024-11-27,female,10대,포카리스웨트,32.14
2024-11-27,female,10대,게토레이,19.64
2024-11-27,female,10대,파워에이드,14.29
2024-11-27,female,10대,토레타,17.86
2024-11-27,female,10대,링티,16.07
2024-11-28,female,10대,포카리스웨트,46.38
2024-11-28,female,10대,게토레이,10.14
2024-11-28,female,10대,파워에이드,17.39
2024-11-28,female,10대,토레타,13.04
2024-11-28,female,10대,링티,13.04
2024-11-29,female,10대,포카리스웨트,44.0
2024-11-29,female,10대,게토레이,14.0
2024-11-29,female,10대,파워에이드,4.0
2024-11-29,female,10대,토레타,10.0
2024-11-29,female,10대,링티,28.0
2024-11-30,female,10대,포카리스웨트,43.48
2024-11-30,female,10대,게토레이,8.7
2024-11-30,female,10대,파워에이드,15.22
2024-11-30,female,10대,토레타,15.22
2024-11-30,female,10대,링티,17.39
2024-12-01,female,10대,포카리스웨트,27.27
2024-12-01,female,10대,게토레이,12.73
2024-12-01,female,10대,파워에이드,10.91
2024-12-01,female,10대,토레타,9.09
2024-12-01,female,10대,링티,40.0
2024-12-02,female,10대,포카리스웨트,45.0
2024-12-02,female,10대,게토레이,16.67
2024-12-02,female,10대,파워에이드,13.33
2024-12-02,female,10대,토레타,6.67
2024-12-02,female,10대,링티,18.33
2024-12-03,female,10대,포카리스웨트,29.09
2024-12-03,female,10대,게토레이,20.0
2024-12-03,female,10대,파워에이드,12.73
2024-12-03,female,10대,토레타,12.73
2024-12-03,female,10대,링티,25.45
2024-12-04,female,10대,포카리스웨트,44.64
2024-12-04,female,10대,게토레이,10.71
2024-12-04,female,10대,파워에이드,14.29
2024-12-04,female,10대,토레타,12.5
2024-12-04,female,10대,링티,17.86
2024-12-05,female,10대,포카리스웨트,38.98
2024-12-05,female,10대,게토레이,8.47
2024-12-05,female,10대,파워에이드,18.64
2024-12-05,female,10대,토레타,8.47
2024-12-05,female,10대,링티,25.42
2024-12-06,female,10대,포카리스웨트,25.0
2024-12-06,female,10대,게토레이,25.0
2024-12-06,female,10대,파워에이드,15.0
2024-12-06,female,10대,토레타,17.5
2024-12-06,female,10대,링티,17.5
2024-12-07,female,10대,포카리스웨트,39.29
2024-12-07,female,10대,게토레이,10.71
2024-12-07,female,10대,파워에이드,14.29
2024-12-07,female,10대,토레타,5.36
2024-12-07,female,10대,링티,30.36
2024-12-08,female,10대,포카리스웨트,37.5
2024-12-08,female,10대,게토레이,20.83
2024-12-08,female,10대,파워에이드,16.67
2024-12-08,female,10대,토레타,2.08
2024-12-08,female,10대,링티,22.92
2024-12-09,female,10대,포카리스웨트,35.9
2024-12-09,female,10대,게토레이,17.95
2024-12-09,female,10대,파워에이드,15.38
2024-12-09,female,10대,토레타,7.69
2024-12-09,female,10대,링티,23.08
2024-12-10,female,10대,포카리스웨트,46.15
2024-12-10,female,10대,게토레이,15.38
2024-12-10,female,10대,파워에이드,13.46
2024-12-10,female,10대,토레타,5.77
2024-12-10,female,10대,링티,19.23
2024-12-11,female,10대,포카리스웨트,43.55
2024-12-11,female,10대,게토레이,9.68
2024-12-11,female,10대,파워에이드,22.58
2024-12-11,female,10대,토레타,6.45
2024-12-11,female,10대,링티,17.74
2024-12-12,female,10대,포카리스웨트,39.13
2024-12-12,female,10대,게토레이,8.7
2024-12-12,female,10대,파워에이드,26.09
2024-12-12,female,10대,토레타,8.7
2024-12-12,female,10대,링티,17.39
2024-12-13,female,10대,포카리스웨트,35.42
2024-12-13,female,10대,게토레이,14.58
2024-12-13,female,10대,파워에이드,14.58
2024-12-13,female,10대,토레타,14.58
2024-12-13,female,10대,링티,20.83
2024-12-14,female,10대,포카리스웨트,26.79
2024-12-14,female,10대,게토레이,12.5
2024-12-14,female,10대,파워에이드,19.64
2024-12-14,female,10대,토레타,17.86
2024-12-14,female,10대,링티,23.21
2024-12-15,female,10대,포카리스웨트,38.98
2024-12-15,female,10대,게토레이,1.69
2024-12-15,female,10대,파워에이드,25.42
2024-12-15,female,10대,토레타,10.17
2024-12-15,female,10대,링티,23.73
2024-12-16,female,10대,포카리스웨트,38.46
2024-12-16,female,10대,게토레이,11.54
2024-12-16,female,10대,파워에이드,11.54
2024-12-16,female,10대,토레타,7.69
2024-12-16,female,10대,링티,30.77
2024-12-17,female,10대,포카리스웨트,34.92
2024-12-17,female,10대,게토레이,11.11
2024-12-17,female,10대,파워에이드,25.4
2024-12-17,female,10대,토레타,7.94
2024-12-17,female,10대,링티,20.63
2024-12-18,female,10대,포카리스웨트,45.0
2024-12-18,female,10대,게토레이,16.67
2024-12-18,female,10대,파워에이드,10.0
2024-12-18,female,10대,토레타,5.0
2024-12-18,female,10대,링티,23.33
2024-12-19,female,10대,포카리스웨트,41.1
2024-12-19,female,10대,게토레이,13.7
2024-12-19,female,10대,파워에이드,20.55
2024-12-19,female,10대,토레타,16.44
2024-12-19,female,10대,링티,8.22
2024-12-20,female,10대,포카리스웨트,33.87
2024-12-20,female,10대,게토레이,19.35
2024-12-20,female,10대,파워에이드,20.97
2024-12-20,female,10대,토레타,3.23
2024-12-20,female,10대,링티,22.58
2024-12-21,female,10대,포카리스웨트,51.67
2024-12-21,female,10대,게토레이,8.33
2024-12-21,female,10대,파워에이드,8.33
2024-12-21,female,10대,토레타,8.33
2024-12-21,female,10대,링티,23.33
2024-12-22,female,10대,포카리스웨트,50.0
2024-12-22,female,10대,게토레이,4.55
2024-12-22,female,10대,파워에이드,19.7
2024-12-22,female,10대,토레타,12.12
2024-12-22,female,10대,링티,13.64
2024-12-23,female,10대,포카리스웨트,45.83
2024-12-23,female,10대,게토레이,15.28
2024-12-23,female,10대,파워에이드,9.72
2024-12-23,female,10대,토레타,11.11
2024-12-23,female,10대,링티,18.06
2024-12-24,female,10대,포카리스웨트,41.38
2024-12-24,female,10대,게토레이,13.79
2024-12-24,female,10대,파워에이드,13.79
2024-12-24,female,10대,토레타,8.62
2024-12-24,female,10대,링티,22.41
2024-12-25,female,10대,포카리스웨트,40.74
2024-12-25,female,10대,게토레이,20.37
2024-12-25,female,10대,파워에이드,12.96
2024-12-25,female,10대,토레타,7.41
2024-12-25,female,10대,링티,18.52
2024-12-26,female,10대,포카리스웨트,41.79
2024-12-26,female,10대,게토레이,19.4
2024-12-26,female,10대,파워에이드,17.91
2024-12-26,female,10대,토레타,4.48
2024-12-26,female,10대,링티,16.42
2024-12-27,female,10대,포카리스웨트,38.71
2024-12-27,female,10대,게토레이,17.74
2024-12-27,female,10대,파워에이드,14.52
2024-12-27,female,10대,토레타,8.06
2024-12-27,female,10대,링티,20.97
2024-12-28,female,10대,포카리스웨트,48.75
2024-12-28,female,10대,게토레이,18.75
2024-12-28,female,10대,파워에이드,11.25
2024-12-28,female,10대,토레타,6.25
2024-12-28,female,10대,링티,15.0
2024-12-29,female,10대,포카리스웨트,45.61
2024-12-29,female,10대,게토레이,8.77
2024-12-29,female,10대,파워에이드,15.79
2024-12-29,female,10대,토레타,7.02
2024-12-29,female,10대,링티,22.81
2024-12-30,female,10대,포카리스웨트,49.33
2024-12-30,female,10대,게토레이,9.33
2024-12-30,female,10대,파워에이드,13.33
2024-12-30,female,10대,토레타,2.67
2024-12-30,female,10대,링티,25.33
2024-12-31,female,10대,포카리스웨트,48.53
2024-12-31,female,10대,게토레이,5.88
2024-12-31,female,10대,파워에이드,20.59
2024-12-31,female,10대,토레타,4.41
2024-12-31,female,10대,링티,20.59
2025-01-01,female,10대,포카리스웨트,41.3
2025-01-01,female,10대,게토레이,13.04
2025-01-01,female,10대,파워에이드,17.39
2025-01-01,female,10대,토레타,10.87
2025-01-01,female,10대,링티,17.39
2025-01-02,female,10대,포카리스웨트,57.69
2025-01-02,female,10대,게토레이,7.69
2025-01-02,female,10대,파워에이드,15.38
2025-01-02,female,10대,토레타,8.97
2025-01-02,female,10대,링티,10.26
2025-01-03,female,10대,포카리스웨트,40.74
2025-01-03,female,10대,게토레이,13.58
2025-01-03,female,10대,파워에이드,13.58
2025-01-03,female,10대,토레타,13.58
2025-01-03,female,10대,링티,18.52
2025-01-04,female,10대,포카리스웨트,44.83
2025-01-04,female,10대,게토레이,12.64
2025-01-04,female,10대,파워에이드,10.34
2025-01-04,female,10대,토레타,17.24
2025-01-04,female,10대,링티,14.94
2025-01-05,female,10대,포카리스웨트,50.98
2025-01-05,female,10대,게토레이,9.8
2025-01-05,female,10대,파워에이드,15.69
2025-01-05,female,10대,토레타,11.76
2025-01-05,female,10대,링티,11.76
2025-01-06,female,10대,포카리스웨트,50.0
2025-01-06,female,10대,게토레이,8.97
2025-01-06,female,10대,파워에이드,19.23
2025-01-06,female,10대,토레타,5.13
2025-01-06,female,10대,링티,16.67
2025-01-07,female,10대,포카리스웨트,49.32
2025-01-07,female,10대,게토레이,10.96
2025-01-07,female,10대,파워에이드,8.22
2025-01-07,female,10대,토레타,8.22
2025-01-07,female,10대,링티,23.29
2025-01-08,female,10대,포카리스웨트,50.7
2025-01-08,female,10대,게토레이,15.49
2025-01-08,female,10대,파워에이드,9.86
2025-01-08,female,10대,토레타,11.27
2025-01-08,female,10대,링티,12.68
2025-01-09,female,10대,포카리스웨트,40.43
2025-01-09,female,10대,게토레이,10.64
2025-01-09,female,10대,파워에이드,14.89
2025-01-09,female,10대,토레타,8.51
2025-01-09,female,10대,링티,25.53
2025-01-10,female,10대,포카리스웨트,54.88
2025-01-10,female,10대,게토레이,8.54
2025-01-10,female,10대,파워에이드,12.2
2025-01-10,female,10대,토레타,12.2
2025-01-10,female,10대,링티,12.2
2025-01-11,female,10대,포카리스웨트,46.25
2025-01-11,female,10대,게토레이,12.5
2025-01-11,female,10대,파워에이드,10.0
2025-01-11,female,10대,토레타,13.75
2025-01-11,female,10대,링티,17.5
2025-01-12,female,10대,포카리스웨트,47.27
2025-01-12,female,10대,게토레이,9.09
2025-01-12,female,10대,파워에이드,20.0
2025-01-12,female,10대,토레타,5.45
2025-01-12,female,10대,링티,18.18
2025-01-13,female,10대,포카리스웨트,45.33
2025-01-13,female,10대,게토레이,17.33
2025-01-13,female,10대,파워에이드,8.0
2025-01-13,female,10대,토레타,10.67
2025-01-13,female,10대,링티,18.67
2025-01-14,female,10대,포카리스웨트,49.45
2025-01-14,female,10대,게토레이,12.09
2025-01-14,female,10대,파워에이드,15.38
2025-01-14,female,10대,토레타,6.59
2025-01-14,female,10대,링티,16.48
2025-01-15,female,10대,포카리스웨트,36.99
2025-01-15,female,10대,게토레이,20.55
2025-01-15,female,10대,파워에이드,13.7
2025-01-15,female,10대,토레타,6.85
2025-01-15,female,10대,링티,21.92
2025-01-16,female,10대,포카리스웨트,45.56
2025-01-16,female,10대,게토레이,17.78
2025-01-16,female,10대,파워에이드,13.33
2025-01-16,female,10대,토레타,6.67
2025-01-16,female,10대,링티,16.67
2025-01-17,female,10대,포카리스웨트,41.24
2025-01-17,female,10대,게토레이,8.25
2025-01-17,female,10대,파워에이드,13.4
2025-01-17,female,10대,토레타,8.25
2025-01-17,female,10대,링티,28.87
2025-01-18,female,10대,포카리스웨트,52.44
2025-01-18,female,10대,게토레이,9.76
2025-01-18,female,10대,파워에이드,10.98
2025-01-18,female,10대,토레타,6.1
2025-01-18,female,10대,링티,20.73
2025-01-19,female,10대,포카리스웨트,47.13
2025-01-19,female,10대,게토레이,5.75
2025-01-19,female,10대,파워에이드,18.39
2025-01-19,female,10대,토레타,8.05
2025-01-19,female,10대,링티,20.69
2025-01-20,female,10대,포카리스웨트,47.44
2025-01-20,female,10대,게토레이,16.67
2025-01-20,female,10대,파워에이드,14.1
2025-01-20,female,10대,토레타,14.1
2025-01-20,female,10대,링티,7.69
2025-01-21,female,10대,포카리스웨트,50.0
2025-01-21,female,10대,게토레이,11.76
2025-01-21,female,10대,파워에이드,14.71
2025-01-21,female,10대,토레타,10.29
2025-01-21,female,10대,링티,13.24
2025-01-22,female,10대,포카리스웨트,52.31
2025-01-22,female,10대,게토레이,7.69
2025-01-22,female,10대,파워에이드,15.38
2025-01-22,female,10대,토레타,7.69
2025-01-22,female,10대,링티,16.92
2025-01-23,female,10대,포카리스웨트,51.47
2025-01-23,female,10대,게토레이,11.76
2025-01-23,female,10대,파워에이드,14.71
2025-01-23,female,10대,토레타,5.88
2025-01-23,female,10대,링티,16.18
2025-01-24,female,10대,포카리스웨트,33.33
2025-01-24,female,10대,게토레이,18.84
2025-01-24,female,10대,파워에이드,18.84
2025-01-24,female,10대,토레타,11.59
2025-01-24,female,10대,링티,17.39
2025-01-25,female,10대,포카리스웨트,46.38
2025-01-25,female,10대,게토레이,8.7
2025-01-25,female,10대,파워에이드,17.39
2025-01-25,female,10대,토레타,11.59
2025-01-25,female,10대,링티,15.94
2025-01-26,female,10대,포카리스웨트,42.86
2025-01-26,female,10대,게토레이,19.64
2025-01-26,female,10대,파워에이드,5.36
2025-01-26,female,10대,토레타,10.71
2025-01-26,female,10대,링티,21.43
2025-01-27,female,10대,포카리스웨트,42.19
2025-01-27,female,10대,게토레이,15.63
2025-01-27,female,10대,파워에이드,10.94
2025-01-27,female,10대,토레타,6.25
2025-01-27,female,10대,링티,25.0
2025-01-28,female,10대,포카리스웨트,37.7
2025-01-28,female,10대,게토레이,6.56
2025-01-28,female,10대,파워에이드,19.67
2025-01-28,female,10대,토레타,11.48
2025-01-28,female,10대,링티,24.59
2025-01-29,female,10대,포카리스웨트,40.32
2025-01-29,female,10대,게토레이,16.13
2025-01-29,female,10대,파워에이드,14.52
2025-01-29,female,10대,토레타,8.06
2025-01-29,female,10대,링티,20.97
2025-01-30,female,10대,포카리스웨트,38.71
2025-01-30,female,10대,게토레이,8.06
2025-01-30,female,10대,파워에이드,17.74
2025-01-30,female,10대,토레타,8.06
2025-01-30,female,10대,링티,27.42
2025-01-31,female,10대,포카리스웨트,45.45
2025-01-31,female,10대,게토레이,15.58
2025-01-31,female,10대,파워에이드,10.39
2025-01-31,female,10대,토레타,9.09
2025-01-31,female,10대,링티,19.48
2025-02-01,female,10대,포카리스웨트,42.86
2025-02-01,female,10대,게토레이,16.07
2025-02-01,female,10대,파워에이드,14.29
2025-02-01,female,10대,토레타,7.14
2025-02-01,female,10대,링티,19.64
2025-02-02,female,10대,포카리스웨트,41.56
2025-02-02,female,10대,게토레이,12.99
2025-02-02,female,10대,파워에이드,10.39
2025-02-02,female,10대,토레타,12.99
